,framework,sample,id,link,number,title,state,locked,created_at,closed_at
219,android,googlesamples/easypermissions,213688601,https://github.com/googlesamples/easypermissions/issues/90,90,Can't be used in Activity?,closed,False,2017-03-13 07:08:10,2017-03-14 00:31:22
1,android,googlesamples/android-BorderlessButtons,116439705,https://github.com/googlearchive/android-BorderlessButtons/pull/2,2,Fixes screenshot,closed,True,2015-11-11 22:57:08,2019-10-04 22:47:45
3,android,googlesamples/android-play-awareness,165496381,https://github.com/googlearchive/android-play-awareness/issues/1,1,Support tag on stack overflow does not exist.,closed,True,2016-07-14 07:33:39,2019-10-08 16:27:32
18,android,googlesamples/android-testing,724812372,https://github.com/android/testing-samples/pull/343,343,Update to androidx.test 1.3.1-alpha01 and targetsdk 30.,closed,False,2020-10-19 17:17:45,2020-10-19 17:22:42
173,android,googlesamples/google-services,154677796,https://github.com/googlesamples/google-services/pull/218,218,Android: Update support libs to 23.4.0,closed,False,2016-05-13 10:07:21,2016-05-13 16:26:11
381,android,googlesamples/android-play-billing,135679404,https://github.com/android/play-billing-samples/pull/8,8,moreSubsSkus is not used in queryInventory(),closed,False,2016-02-23 09:15:08,2016-02-25 06:26:11
14,android,googlesamples/androidtv-Leanback,398579651,https://github.com/googlearchive/androidtv-Leanback/pull/140,140,Test dependencies updates,closed,True,2019-01-12 18:31:53,2019-01-12 21:18:46
49,android,googlesamples/leanback-showcase,242122186,https://github.com/googlearchive/leanback-showcase/pull/37,37,Add new sample app component to demonstrate how to add/remove rows.,closed,True,2017-07-11 17:18:46,2017-07-21 19:58:57
118,android,googlesamples/androidtv-Leanback,85660254,https://github.com/googlearchive/androidtv-Leanback/pull/36,36,Automatically play video on create,closed,True,2015-06-06 00:04:23,2015-06-08 18:22:17
61,android,googlesamples/android-testing,439787753,https://github.com/android/testing-samples/pull/262,262,Add DialogFragment test example with FragmentScenario,closed,False,2019-05-02 21:04:45,2019-05-02 23:50:51
12,android,googlesamples/android-nearby,339211083,https://github.com/googlearchive/android-nearby/issues/62,62,"API 28 and androidx: RockPaperScissors build fails with ""Program type already present""",closed,True,2018-07-08 09:22:21,2018-09-27 06:50:04
292,android,googlesamples/easypermissions,153084344,https://github.com/googlesamples/easypermissions/issues/17,17,Caller must be an Activity or a Fragment,closed,False,2016-05-04 18:36:44,2016-05-04 19:23:43
287,android,googlesamples/easypermissions,157583254,https://github.com/googlesamples/easypermissions/pull/22,22,Add solution for denied permissions with flagging NEVER ASK AGAIN.,closed,False,2016-05-31 03:29:40,2016-06-01 15:13:03
284,android,googlesamples/android-play-billing,278479628,https://github.com/android/play-billing-samples/pull/106,106,"Now button ""OWN"" shows subscription status better",closed,False,2017-12-01 14:18:14,2019-11-11 22:14:17
1,android,googlesamples/android-StorageProvider,342238520,https://github.com/googlearchive/android-StorageProvider/issues/5,5,queryRecentDocuments method of MyCloudProvider.java have a bug.,closed,True,2018-07-18 09:03:06,2019-09-05 23:13:37
1,android,googlesamples/android-Geofencing,327093546,https://github.com/googlearchive/android-Geofencing/issues/10,10,Error Launching,closed,True,2018-05-28 18:27:53,2019-10-03 23:03:59
318,android,googlesamples/android-play-billing,242830987,https://github.com/android/play-billing-samples/issues/72,72,Raise limit for Google Play IAB descriptions to something sane,closed,False,2017-07-13 21:07:14,2019-01-10 13:54:31
30,android,googlesamples/android-play-places,155661069,https://github.com/googlearchive/android-play-places/issues/45,45,Place Picker not showing search icon in Galaxy note5,closed,True,2016-05-19 06:09:32,2019-10-04 22:25:22
46,android,googlesamples/android-Camera2Video,242086224,https://github.com/googlearchive/android-Camera2Video/issues/55,55,crashe when stop recording at xiaomi (redmi 4A 6.0.1 API23),closed,True,2017-07-11 15:19:50,2019-09-19 22:38:22
130,android,googlesamples/android-vision,106615705,https://github.com/googlesamples/android-vision/issues/25,25,Barcode -Code_39-  recognition extra number,closed,False,2015-09-15 18:24:55,2015-09-27 07:07:12
24,android,googlesamples/google-services,505699918,https://github.com/googlesamples/google-services/issues/427,427,signin sample stuck on ApiException 12500,closed,False,2019-10-11 08:00:53,2019-10-14 15:52:10
371,android,googlesamples/android-play-billing,154134691,https://github.com/android/play-billing-samples/issues/18,18,The example application cannot run there's an exeption.,closed,True,2016-05-11 00:17:38,2017-06-01 03:32:20
144,android,googlesamples/google-services,164229499,https://github.com/googlesamples/google-services/issues/249,249,Api,closed,False,2016-07-07 04:56:13,2016-07-07 16:43:06
252,android,googlesamples/android-play-billing,331435715,https://github.com/android/play-billing-samples/issues/139,139,Several issues since moving from IabHelper to billing library 1.1,closed,False,2018-06-12 04:46:31,2018-07-17 16:49:15
27,android,googlesamples/google-services,496009619,https://github.com/googlesamples/google-services/issues/423,423,Connecting to Google Fit Consent Screen Denying one of multi permissions will not connect,closed,False,2019-09-19 20:26:26,2019-09-20 20:43:31
129,android,googlesamples/easypermissions,278734993,https://github.com/googlesamples/easypermissions/pull/180,180,Add new builder API and support customizing rationale dialog theme,closed,False,2017-12-03 01:30:27,2017-12-06 19:42:10
86,android,googlesamples/google-services,225338269,https://github.com/googlesamples/google-services/issues/313,313,[GoogleAccountDataServiceImpl] getToken() -> BAD_AUTHENTICATION,closed,False,2017-04-30 16:36:31,2017-05-01 15:06:40
1,android,googlesamples/android-RecyclerView,473712244,https://github.com/googlearchive/android-RecyclerView/pull/28,28,Update SDK and JDK versions. Fix compatibility.,closed,True,2019-07-28 06:47:36,2019-09-16 20:56:56
86,android,googlesamples/android-testing,388760351,https://github.com/android/testing-samples/pull/232,232,"Build and test all targets on Linux CI, not just API 23",closed,False,2018-12-07 18:13:08,2018-12-07 18:24:51
78,android,googlesamples/android-play-billing,670082902,https://github.com/android/play-billing-samples/pull/335,335,Unity server for : https://github.com/zkzhao333/play-unity-plugins,closed,False,2020-07-31 18:15:58,2020-08-13 18:08:43
4,android,googlesamples/android-credentials,422171423,https://github.com/googlearchive/android-credentials/issues/36,36, SMS Retriever API auto fetch issue,closed,True,2019-03-18 11:37:20,2019-09-10 21:08:37
323,android,googlesamples/android-play-billing,242265366,https://github.com/android/play-billing-samples/issues/67,67,Inserting developerPayload to launchBillingFlow(),closed,False,2017-07-12 05:49:52,2017-07-14 09:29:25
8,android,googlesamples/android-BluetoothChat,195338458,https://github.com/googlearchive/android-BluetoothChat/pull/21,21,Added documentation to ensureDiscoverable() method,closed,True,2016-12-13 18:59:06,2019-09-18 21:28:57
2,android,googlesamples/android-WearSpeakerSample,282326134,https://github.com/googlearchive/android-WearSpeakerSample/issues/2,2,Watches without speaker,closed,True,2017-12-15 05:47:31,2017-12-24 01:47:35
284,android,googlesamples/google-services,117413280,https://github.com/googlesamples/google-services/pull/105,105,Adding a new activity...,closed,False,2015-11-17 18:00:18,2015-11-17 18:04:55
4,android,googlesamples/android-Camera2Basic,473215686,https://github.com/googlearchive/android-Camera2Basic/issues/158,158,Camera2 API sucks,closed,True,2019-07-26 07:23:25,2019-09-19 22:50:17
12,android,googlesamples/android-FingerprintDialog,234758638,https://github.com/googlearchive/android-FingerprintDialog/issues/47,47,Physical Devices - At least one fingerprint must be enrolled to create keys requiring user authentication for every use.,closed,True,2017-06-09 08:37:00,2019-09-06 15:50:35
15,android,googlesamples/androidtv-Leanback,398575341,https://github.com/googlearchive/androidtv-Leanback/pull/139,139,Use AndroidX LoaderManager,closed,True,2019-01-12 17:42:51,2019-01-12 21:17:23
16,android,googlesamples/android-Camera2Raw,241493092,https://github.com/googlearchive/android-Camera2Raw/issues/8,8,App fails with no useful error when phone doesn't support RAW  ,closed,True,2017-07-09 01:43:54,2019-09-19 22:23:37
259,android,googlesamples/easypermissions,183665393,https://github.com/googlesamples/easypermissions/pull/50,50,DialogMixin for additional dialog configuration and customization.,closed,False,2016-10-18 11:55:22,2016-10-19 14:48:49
1,android,googlesamples/android-FloatingActionButtonBasic,141995816,https://github.com/googlearchive/android-FloatingActionButtonBasic/issues/3,3,Add repo description,closed,True,2016-03-18 22:50:33,2019-10-17 23:16:10
142,android,googlesamples/android-vision,100967462,https://github.com/googlesamples/android-vision/pull/1,1,"Added another fields from face object to be shown (happiness level, l…",closed,False,2015-08-14 09:06:56,2015-08-25 19:50:27
214,android,googlesamples/easypermissions,217144384,https://github.com/googlesamples/easypermissions/pull/95,95,Add single method interface to handle granted / denied permissions,closed,False,2017-03-27 06:00:59,2017-04-10 21:33:32
0,android,googlesamples/android-ElevationDrag,47837368,https://github.com/googlearchive/android-ElevationDrag/pull/2,2,Updating to compile for released 5.0 Lollipop.,closed,True,2014-11-05 13:48:44,2014-11-11 02:00:36
61,android,googlesamples/android-play-location,257640330,https://github.com/android/location-samples/issues/96,96,"Question: is it possible to get location indoors, without GPS signal?",closed,False,2017-09-14 08:44:18,2017-10-17 06:23:47
190,android,googlesamples/easypermissions,231777841,https://github.com/googlesamples/easypermissions/pull/119,119,remove style's redundant parent,closed,False,2017-05-27 05:42:03,2017-05-30 18:04:58
141,android,googlesamples/android-testing,286459180,https://github.com/android/testing-samples/pull/157,157,Add Kotlin version of Basic Unit Tests sample,closed,False,2018-01-06 04:42:56,2018-01-06 10:34:41
19,android,googlesamples/leanback-showcase,381009175,https://github.com/googlearchive/leanback-showcase/pull/67,67,Fixed a Typo in ReadMe.,closed,True,2018-11-15 05:45:01,2019-09-27 18:38:11
0,android,googlesamples/android-ShareActionProvider,260276242,https://github.com/googlearchive/android-ShareActionProvider/issues/2,2,how to send the data to other app and back to the first app.,closed,True,2017-09-25 13:27:04,2019-10-18 16:28:28
3,android,googlesamples/android-BasicManagedProfile,46688589,https://github.com/googlearchive/android-BasicManagedProfile/pull/6,6,update to final L API,closed,True,2014-10-23 23:15:24,2015-11-26 07:28:16
53,android,googlesamples/android-play-places,111306644,https://github.com/googlearchive/android-play-places/issues/22,22,PLACES_API_INVALID_APP,closed,True,2015-10-14 02:02:22,2019-10-04 22:27:20
247,android,googlesamples/android-play-billing,337723786,https://github.com/android/play-billing-samples/pull/144,144,Create MAJIDWWR,closed,False,2018-07-03 02:30:25,2019-11-11 22:15:18
208,android,googlesamples/android-testing,112752243,https://github.com/android/testing-samples/issues/64,64,Provide example for interacting with NavigationView,closed,False,2015-10-22 08:17:18,2015-11-03 00:26:16
275,android,googlesamples/android-play-billing,289131473,https://github.com/android/play-billing-samples/issues/115,115,What are the reason to cause IAB helper is not set up,closed,False,2018-01-17 03:27:25,2019-11-11 21:53:02
24,android,googlesamples/android-testdpc,336453002,https://github.com/googlesamples/android-testdpc/issues/63,63,Mainland China cannot access Google's official website. How can I activate device owner？,closed,False,2018-06-28 02:42:40,2020-06-12 22:59:41
261,android,googlesamples/android-testing,62954206,https://github.com/android/testing-samples/pull/11,11,"Revert ""Gradle updates""",closed,False,2015-03-19 10:56:22,2015-03-19 10:57:06
25,android,googlesamples/android-Camera2Basic,396232364,https://github.com/googlearchive/android-Camera2Basic/issues/137,137,Preview Dark in Sony device limited hardware Camera level,closed,True,2019-01-06 06:26:41,2019-09-19 22:51:55
22,android,googlesamples/android-nearby,262292416,https://github.com/googlearchive/android-nearby/issues/45,45,NearbyDevices Readme - What is APIs & auth in reference to?,closed,True,2017-10-03 03:22:43,2017-10-03 03:27:33
23,android,googlesamples/easypermissions,564416276,https://github.com/googlesamples/easypermissions/issues/296,296,how can i remove rationale dialog?,closed,False,2020-02-13 03:30:08,2020-02-13 16:35:50
80,android,googlesamples/android-Camera2Basic,232867335,https://github.com/googlearchive/android-Camera2Basic/issues/82,82,Android Nougat ,closed,True,2017-06-01 12:46:22,2019-09-19 22:53:58
287,android,googlesamples/android-play-billing,276346921,https://github.com/android/play-billing-samples/issues/103,103,BillingResponse.BILLING_UNAVAILABLE errorCode: 3,closed,False,2017-11-23 11:46:53,2019-01-10 14:30:19
2,android,googlesamples/android-play-awareness,237033744,https://github.com/googlearchive/android-play-awareness/issues/2,2,"Please add samples for  ""Semantic Time support"" in ""Awareness APIs""",closed,True,2017-06-19 21:47:38,2019-10-08 16:27:29
10,android,googlesamples/android-play-places,258050204,https://github.com/googlearchive/android-play-places/issues/65,65,Autocomplete place type filters,closed,True,2017-09-15 14:00:13,2019-03-06 00:53:33
110,android,googlesamples/android-play-location,61004133,https://github.com/android/location-samples/pull/4,4,clear text when location unavailable.,closed,False,2015-03-13 07:29:25,2015-04-06 20:40:47
68,android,googlesamples/android-testing,429469451,https://github.com/android/testing-samples/pull/255,255,Update to AndroidX Test 1.2.0-alpha03,closed,False,2019-04-04 20:30:18,2019-04-04 21:43:56
370,android,googlesamples/android-play-billing,157391459,https://github.com/android/play-billing-samples/pull/19,19,npe fix on IabHelper.queryPurchases(),closed,False,2016-05-29 15:32:14,2019-11-11 22:12:10
52,android,googlesamples/android-play-places,113138616,https://github.com/googlearchive/android-play-places/issues/23,23,java.lang.IllegalStateException: Already managing a GoogleApiClient with id 0,closed,True,2015-10-24 05:38:32,2019-10-04 22:27:16
119,android,googlesamples/google-services,189141871,https://github.com/googlesamples/google-services/issues/275,275,"Crash in GIDSignInButton, iOS 9.x",closed,False,2016-11-14 15:30:25,2016-11-16 17:54:55
47,android,googlesamples/androidtv-Leanback,287417059,https://github.com/googlearchive/androidtv-Leanback/issues/107,107,ComponentListener fails to compile when upgrading exo player,closed,True,2018-01-10 12:29:41,2018-01-22 21:53:00
266,android,googlesamples/google-services,121640923,https://github.com/googlesamples/google-services/issues/123,123,google-services.json for different productFlavors,closed,False,2015-12-11 05:30:53,2015-12-11 05:32:33
8,android,googlesamples/android-play-safetynet,188471066,https://github.com/googlesamples/android-play-safetynet/pull/1,1,Update README.md,closed,False,2016-11-10 10:25:58,2017-06-27 05:37:53
10,android,googlesamples/android-MediaBrowserService,146162603,https://github.com/googlearchive/android-MediaBrowserService/pull/1,1,Use media browser and media session classes in support library,closed,True,2016-04-06 02:04:47,2019-10-03 22:58:05
228,android,googlesamples/easypermissions,206419829,https://github.com/googlesamples/easypermissions/issues/81,81,"if user grante all permissions very quickly ,then the app will crash",closed,False,2017-02-09 06:46:41,2017-02-09 07:52:20
137,android,googlesamples/android-play-billing,542694278,https://github.com/android/play-billing-samples/pull/261,261,Remove specifying build tools version,closed,False,2019-12-26 23:34:55,2019-12-27 01:12:21
9,android,googlesamples/android-AutofillFramework,232220534,https://github.com/googlearchive/android-AutofillFramework/issues/4,4,sample code not working,closed,True,2017-05-30 11:21:16,2017-06-01 03:12:21
79,android,googlesamples/android-Camera2Video,128072849,https://github.com/googlearchive/android-Camera2Video/issues/22,22,Rendering Problem,closed,True,2016-01-22 03:04:43,2019-09-19 22:36:00
9,android,googlesamples/android-play-location,755648145,https://github.com/android/location-samples/pull/248,248,Adds boilerplate code for new current location samples.,closed,False,2020-12-02 22:12:02,2020-12-04 17:33:06
1,android,googlesamples/android-DisplayingBitmaps,346915246,https://github.com/googlearchive/android-DisplayingBitmaps/issues/9,9,sometime cause resource leaks,closed,True,2018-08-02 08:42:43,2019-09-10 20:05:07
15,android,googlesamples/android-MediaRecorder,122052973,https://github.com/googlearchive/android-MediaRecorder/pull/3,3,Minor fixes,closed,True,2015-12-14 14:26:47,2019-09-24 19:10:17
2,android,googlesamples/android-DirectorySelection,339181029,https://github.com/googlearchive/android-DirectorySelection/issues/7,7,Not supported on Android TV,closed,True,2018-07-07 22:55:01,2019-09-05 23:25:04
7,android,googlesamples/android-custom-lint-rules,695289570,https://github.com/googlesamples/android-custom-lint-rules/issues/30,30,Lint detector tests are not executed when using jUnit5,closed,False,2020-09-07 17:09:04,2020-09-07 20:36:32
74,android,googlesamples/android-play-billing,680249497,https://github.com/android/play-billing-samples/issues/340,340,Unexpected error when querying Google Play Developer API. Please check if you use a correct service account ,closed,False,2020-08-17 13:46:28,2020-08-18 15:44:00
37,android,googlesamples/android-testing,565978922,https://github.com/android/testing-samples/pull/310,310,Add support for building android_device and testing android_instrumentation_test emulator tests on RBE,closed,False,2020-02-16 22:07:08,2020-02-19 23:27:30
0,android,googlesamples/androidtv-VisualGameController,86745207,https://github.com/googlearchive/androidtv-VisualGameController/issues/1,1,Nice to have: screenshot,closed,True,2015-06-09 21:44:04,2019-09-19 23:21:43
111,android,googlesamples/android-vision,138710379,https://github.com/googlesamples/android-vision/issues/73,73,Flash distorts camera image -> unable to detect barcode,closed,False,2016-03-05 19:19:57,2016-03-15 16:41:57
126,android,googlesamples/android-Camera2Basic,142664422,https://github.com/googlearchive/android-Camera2Basic/issues/36,36,Face detection,closed,True,2016-03-22 14:20:10,2019-09-19 22:58:42
2,android,googlesamples/android-NetworkConnect,58997102,https://github.com/googlearchive/android-NetworkConnect/issues/2,2,issue importing from Android Studio 1.1.0,closed,True,2015-02-26 00:38:57,2015-10-23 14:07:20
139,android,googlesamples/easypermissions,262253326,https://github.com/googlesamples/easypermissions/pull/170,170,Fix fragment states,closed,False,2017-10-02 22:52:05,2017-10-02 23:26:39
30,android,googlesamples/google-services,469418663,https://github.com/googlesamples/google-services/issues/413,413,Google Sign In dialog stuck loading when YouTube Scope is requested.,closed,False,2019-07-17 20:06:02,2019-07-30 16:13:03
58,android,googlesamples/android-testing,441895912,https://github.com/android/testing-samples/pull/265,265,Update to AndroidX Test 1.2.0 beta01,closed,False,2019-05-08 19:33:51,2019-05-08 19:34:20
177,android,googlesamples/android-play-billing,482630213,https://github.com/android/play-billing-samples/issues/219,219,Are there cases where approved values ​​are not passed to the purchase object?,closed,False,2019-08-20 03:53:30,2019-08-22 03:25:55
63,android,googlesamples/android-testdpc,180373199,https://github.com/googlesamples/android-testdpc/issues/13,13,App management bug,closed,False,2016-09-30 18:37:32,2016-10-03 23:51:46
5,android,googlesamples/android-MediaRecorder,328229938,https://github.com/googlearchive/android-MediaRecorder/issues/19,19,Gradle plugin requires a newer IDE,closed,True,2018-05-31 17:30:33,2019-01-10 11:59:02
77,android,googlesamples/easypermissions,347319447,https://github.com/googlesamples/easypermissions/issues/235,235,EasyPermissions.requestPermissions  How to request the permission directly without pop up the tip message.,closed,False,2018-08-03 09:11:04,2018-08-03 17:17:01
0,android,googlesamples/androidtv-Leanback,488371264,https://github.com/googlearchive/androidtv-Leanback/issues/154,154,Add footer,closed,True,2019-09-03 03:10:54,2019-09-27 16:57:47
3,android,googlesamples/android-ActivitySceneTransitionBasic,349219404,https://github.com/googlearchive/android-ActivitySceneTransitionBasic/pull/10,10,Steps to produce Issue,closed,True,2018-08-09 17:25:00,2019-09-04 22:50:16
33,android,googlesamples/android-nearby,127365217,https://github.com/googlearchive/android-nearby/issues/14,14,"ConnectionResult{statusCode=INTERNAL_ERROR, resolution=null, message=null}",closed,True,2016-01-19 04:49:32,2018-11-12 00:46:37
3,android,googlesamples/android-CustomChoiceList,172836798,https://github.com/googlearchive/android-CustomChoiceList/issues/3,3,"Screenshots are still missing, more than a year since the first report",closed,True,2016-08-24 00:12:11,2019-10-04 22:49:37
331,android,googlesamples/google-services,104420576,https://github.com/googlesamples/google-services/pull/58,58,Optimized loop code,closed,False,2015-09-02 07:47:14,2015-09-08 22:51:54
24,android,googlesamples/android-testing-templates,100733168,https://github.com/googlesamples/android-testing-templates/issues/5,5,Template should include an usage of a dependency from a custom maven repository,closed,False,2015-08-13 10:24:00,2015-08-21 10:53:45
68,android,googlesamples/android-testdpc,162662369,https://github.com/googlesamples/android-testdpc/issues/8,8,Settings app crashes while removing device owner.,closed,False,2016-06-28 11:23:07,2016-06-29 13:12:12
105,android,googlesamples/android-vision,141919891,https://github.com/googlesamples/android-vision/issues/82,82,"Camera service died!, error 100",closed,False,2016-03-18 16:44:05,2016-03-21 15:03:08
31,android,googlesamples/android-fit,235596360,https://github.com/googlearchive/android-fit/issues/22,22,Scope for HealthDataTypes of Google Fit,closed,True,2017-06-13 15:33:25,2019-09-10 20:49:44
345,android,googlesamples/google-services,102076210,https://github.com/googlesamples/google-services/pull/44,44,Changed lock from string to object to solve critical Sonar issue. See…,closed,False,2015-08-20 07:01:46,2015-08-20 07:35:30
246,android,googlesamples/google-services,127669915,https://github.com/googlesamples/google-services/issues/144,144,Google sigin in :: gives error code 8 and 12501 many times.,closed,False,2016-01-20 12:15:27,2016-06-28 17:41:44
237,android,googlesamples/android-play-billing,357314245,https://github.com/android/play-billing-samples/issues/154,154,Lack of synchronous methods in Billing,closed,False,2018-09-05 16:45:30,2019-08-20 17:17:29
259,android,googlesamples/google-services,124203668,https://github.com/googlesamples/google-services/issues/130,130,White Bar appears before Account chooser dialog in Android,closed,False,2015-12-29 12:20:52,2017-01-09 23:52:30
114,android,googlesamples/android-Camera2Basic,161332408,https://github.com/googlearchive/android-Camera2Basic/issues/48,48,Lacking privileges to access camera service,closed,True,2016-06-21 01:42:23,2016-11-02 08:15:51
112,android,googlesamples/androidtv-Leanback,93701317,https://github.com/googlearchive/androidtv-Leanback/issues/42,42,Demo app not working in fire tv,closed,True,2015-07-08 05:36:01,2015-07-08 20:31:15
0,android,googlesamples/android-play-safetynet,408579385,https://github.com/googlesamples/android-play-safetynet/issues/18,18,Please provide the PHP server code,closed,False,2019-02-10 21:07:03,2019-02-24 01:40:50
303,android,googlesamples/easypermissions,124842212,https://github.com/googlesamples/easypermissions/pull/6,6,Adding Fragment support,closed,False,2016-01-04 21:22:57,2016-01-04 22:30:34
14,android,googlesamples/android-AppShortcuts,195251551,https://github.com/googlearchive/android-AppShortcuts/issues/7,7,"Static shortcurt shows toast ""App isn't installed.""",closed,True,2016-12-13 13:21:47,2016-12-14 10:25:55
135,android,googlesamples/google-services,173696606,https://github.com/googlesamples/google-services/issues/259,259,Unable to fetch GCM device token,closed,False,2016-08-29 05:00:48,2016-12-06 21:24:23
257,android,googlesamples/android-play-billing,327000736,https://github.com/android/play-billing-samples/issues/134,134,NullPointerException in IabHelper.launchPurchaseFlow,closed,False,2018-05-28 11:53:27,2019-11-11 21:59:38
53,android,googlesamples/android-play-location,290714171,https://github.com/android/location-samples/pull/125,125,Add packaging info,closed,False,2018-01-23 05:32:14,2020-04-01 18:01:02
14,android,googlesamples/android-instant-apps,291491772,https://github.com/googlearchive/android-instant-apps/issues/42,42,Reading bundle timed out,closed,True,2018-01-25 08:47:23,2018-05-04 13:34:53
117,android,googlesamples/android-testing,361620000,https://github.com/android/testing-samples/issues/196,196,Espresso unit: To be able to launch activities from androidTest directory,closed,False,2018-09-19 07:44:13,2018-12-11 19:35:12
78,android,googlesamples/easypermissions,346949879,https://github.com/googlesamples/easypermissions/issues/234,234,"@AfterPermissionGranted,When using this annotation method, the method cannot take parameters",closed,False,2018-08-02 10:20:01,2018-08-02 14:40:22
312,android,googlesamples/android-play-billing,254991079,https://github.com/android/play-billing-samples/issues/78,78,Play Billing Library - developerPayload support.,closed,False,2017-09-04 09:52:32,2017-09-28 15:56:56
106,android,googlesamples/android-Camera2Basic,168477338,https://github.com/googlearchive/android-Camera2Basic/issues/56,56,Capturing with flash on Samsung S6 (6.0.1) causes the camera to become unresponsive.,closed,True,2016-07-30 17:13:14,2019-09-19 22:57:03
75,android,googlesamples/easypermissions,347819355,https://github.com/googlesamples/easypermissions/pull/237,237,Add setOpenInNewTask() to AppSettingsDialog.Builder,closed,False,2018-08-06 08:03:41,2018-08-06 16:12:26
28,android,googlesamples/android-play-places,157402402,https://github.com/googlearchive/android-play-places/issues/47,47,Proguard Config?,closed,True,2016-05-29 19:52:36,2019-10-04 22:25:17
10,android,googlesamples/leanback-showcase,393053411,https://github.com/googlearchive/leanback-showcase/issues/76,76,Background color issue,closed,True,2018-12-20 13:46:43,2019-09-27 18:35:19
348,android,googlesamples/google-services,100797160,https://github.com/googlesamples/google-services/pull/41,41,[TASK] Adjust syntax to swift 2.0,closed,False,2015-08-13 15:19:25,2015-09-21 19:02:17
22,android,googlesamples/androidtv-Leanback,366906089,https://github.com/googlearchive/androidtv-Leanback/issues/132,132,Video As Background in the browse menu,closed,True,2018-10-04 18:03:58,2019-09-27 17:00:32
