framework,group,projeto,readability,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,?,numberOfJavaFiles,lifetime,lifetime per commit
Android,BOTTOM,googlesamples/android-WearHighBandwidthNetworking,0,1,1,1,1,15,2,13,0,0,0,0,0,6,0,12,18,0,18,18,11,18,0,1,6,1,10,0,347,60,234,66,157,53,0,0,0,137,167,65,102,0,0,0,0,0,7,4,7,1,0,0,2,0,0,0,0,23,34,29,34,18,1,1239,95.3076923076923
Android,BOTTOM,googlesamples/android-WearOAuth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,155.5
Android,BOTTOM,googlesamples/android-WearSpeakerSample,0,5,4,5,3,38,0,34,1,0,0,0,0,21,1,11,56,0,52,57,43,58,0,6,7,11,34,0,902,117,679,212,413,109,0,0,0,355,468,201,267,0,0,0,0,0,21,16,22,11,0,0,8,0,0,0,0,47,112,107,114,64,3,1630,85.78947368421052
Android,BOTTOM,googlesamples/android-WearStandaloneGoogleSignIn,0,2,2,2,2,13,0,12,1,0,0,0,0,5,0,2,22,0,22,22,5,22,0,0,3,6,13,0,298,34,200,76,99,64,0,0,0,99,134,65,69,0,0,0,0,0,6,6,6,2,0,0,3,0,0,0,0,99,33,33,38,22,2,1240,206.66666666666666
Android,BOTTOM,googlesamples/android-WearVerifyRemoteApp,0,3,3,3,2,30,5,22,1,0,0,0,0,10,0,17,26,0,26,26,9,26,0,0,8,8,10,0,578,121,374,143,228,86,0,0,0,192,242,118,124,0,0,0,0,0,9,8,10,2,0,0,3,0,0,0,0,47,46,44,47,26,2,1239,72.88235294117646
Android,BOTTOM,googlesamples/android-WifiRttScan,0,5,5,5,4,46,7,36,0,0,0,0,0,10,0,11,34,0,35,35,35,35,0,1,10,5,19,0,760,154,477,192,244,129,0,0,0,263,336,174,162,0,0,0,0,0,14,14,14,6,0,0,7,0,0,0,0,130,61,61,62,36,4,617,308.5
Android,BOTTOM,googlesamples/androidtv-daydream,0.014770083816704126,14,14,14,13,93,6,80,3,0,0,0,0,19,0,17,47,0,47,47,14,47,0,0,4,1,42,0,843,144,470,249,225,232,0,0,0,293,371,227,144,0,0,0,0,0,27,27,28,13,0,0,9,0,0,0,5,606,63,63,64,47,13,1813,453.25
Android,BOTTOM,googlesamples/androidtv-GameController,1.869791594799608e-05,22,21,25,14,195,7,123,54,0,0,0,0,13,24,173,173,0,173,149,90,173,0,0,31,11,131,0,3590,414,1922,659,1252,1261,0,0,0,1038,1394,647,747,0,0,0,0,0,72,67,74,25,0,0,30,0,0,0,1,739,331,326,350,192,12,2181,218.1
Android,BOTTOM,googlesamples/androidtv-VisualGameController,0,8,8,8,5,69,3,51,12,0,0,0,0,14,1,12,54,0,55,58,96,59,0,2,9,9,39,0,1388,134,855,315,494,399,0,0,0,384,515,226,289,0,0,0,0,0,40,40,42,7,0,0,9,0,0,0,2,240,128,128,136,64,5,2153,717.6666666666666
Android,BOTTOM,googlesamples/attendee-checkin,0.01346258250479069,66,63,68,48,359,1,319,32,0,0,0,0,93,27,87,387,0,397,372,165,399,0,11,50,20,318,0,6476,800,4405,1724,2332,1298,0,0,0,2289,3072,1549,1523,0,0,0,0,0,162,155,183,75,0,0,58,0,0,0,11,1873,740,720,789,438,45,1839,459.75
Android,BOTTOM,googlesamples/chromeos-android-draganddrop-demo,0.016062391456216574,6,4,6,5,44,8,31,5,0,0,0,0,5,0,0,6,0,6,6,1,6,0,0,0,1,5,0,267,58,150,73,86,60,0,0,0,97,115,66,49,0,0,0,0,0,15,10,16,13,0,0,4,0,0,0,2,112,18,13,19,16,3,864,72.0
Android,BOTTOM,googlesamples/identity-toolkit-android,0.09442270795504253,4,4,4,3,29,1,19,6,0,0,0,0,4,3,0,11,0,11,8,1,11,0,0,6,3,2,0,273,39,119,50,55,115,0,0,0,68,91,51,40,0,0,0,0,0,9,9,9,3,0,0,3,0,0,0,5,65,19,19,19,11,3,2118,68.3225806451613
Android,BOTTOM,googlesamples/leanback-assistant,0.0010814364033970324,21,21,22,17,152,6,124,16,0,0,0,0,28,10,31,131,0,135,125,55,135,0,4,18,10,103,0,1988,267,1275,525,648,459,0,0,0,587,771,437,334,0,0,0,0,0,34,34,36,20,0,0,14,0,0,0,6,675,163,163,165,135,17,980,140.0
Android,BOTTOM,googlesamples/leanback-homescreen-channels,0.0038976045001287607,34,29,35,22,216,4,181,24,0,0,0,0,64,32,62,217,0,221,189,106,221,0,62,32,16,111,0,3388,391,2438,1037,1325,602,0,0,0,1147,1586,879,707,0,0,0,0,0,85,77,88,27,0,0,36,0,0,0,3,719,373,365,389,227,22,960,80.0
